"","chr","pos","p","neg.log10p"
"243","chrX",5156075,0.461509613917571,0.335819247557112
"244","chrX",5176075,0.537348264216966,0.269744149675624
"245","chrX",5196075,0.56437415232151,0.248432884643401
"246","chrX",5216075,0.519275065334583,0.28460253095316
"247","chrX",5236075,0.481200345780468,0.317674069257182
"248","chrX",5256075,0.39140950393759,0.407368633308726
"249","chrX",5276075,0.362612591309358,0.440557119597289
"250","chrX",5296075,0.287346231358261,0.541594494410028
"251","chrX",5316075,0.211765583484312,0.674144620797855
"252","chrX",5336075,0.273949220982745,0.562329930211481
"253","chrX",5356075,0.445000576253852,0.351639426628717
"254","chrX",5376075,0.393217638717512,0.405367009085406
"255","chrX",5396075,0.173933451311766,0.75961688537498
"256","chrX",5416075,0.220685773215775,0.656225663272582
"257","chrX",5436075,0.138763036473964,0.857726205302604
"258","chrX",5456075,0.0945244294137283,1.02445593552816
"259","chrX",5476075,0.0593668437603784,1.22645603973637
"260","chrX",5496075,0.0640467687760263,1.19350277596051
"261","chrX",5516075,0.0893490828038617,1.04890990130345
"262","chrX",5536075,0.0687942227548991,1.16244803169206
"263","chrX",5556075,0.0946735229184084,1.02377146194929
"264","chrX",5576075,0.10561098154831,0.976290921026916
"265","chrX",5596075,0.0914723178401741,1.03871031607792
"266","chrX",5616075,0.083451186809086,1.07856748258004
"267","chrX",5636075,0.111193800890355,0.953919424212208
"268","chrX",5656075,0.168408425590586,0.773636184238027
"269","chrX",5676075,0.185200058854635,0.732358879639833
"270","chrX",5696075,0.30006810905819,0.522780158510535
"271","chrX",5716075,0.435041586400734,0.361469226077307
"272","chrX",5736075,0.387691177782767,0.411514081592366
"273","chrX",5756075,0.357678049155929,0.446507711858224
"274","chrX",5776075,0.488662030297176,0.310991404931411
"275","chrX",5796075,0.702482226872716,0.153364659136404
"276","chrX",5816075,0.702094925179028,0.153604166083271
"277","chrX",5836075,0.84857618415236,0.0713091611580823
"278","chrX",5856075,0.858153814049738,0.0664348629600714
"279","chrX",5876075,0.872502748622472,0.059233196220138
"280","chrX",5896075,0.903762211674073,0.0439458214519532
"281","chrX",5916075,0.90791689662575,0.041953901466325
"282","chrX",5936075,0.909624592328388,0.0411378067106689
"283","chrX",5956075,0.907557182428046,0.0421260018504309
"284","chrX",5976075,0.923434129639659,0.0345940781926561
"285","chrX",5996075,0.916565927307016,0.0378362913827313
"286","chrX",6016075,0.789567683072851,0.102610635604828
"287","chrX",6036075,0.799233286268556,0.0973264370171565
"288","chrX",6056075,0.671974419600821,0.172647259145073
"289","chrX",6076075,0.796889765678003,0.0986017507103365
"290","chrX",6096075,0.749137895255854,0.125438233520042
"291","chrX",6116075,0.680105210190707,0.167423898071911
"292","chrX",6136075,0.654262523565146,0.184247955561323
"293","chrX",6156075,0.69383906504378,0.158741251834214
"294","chrX",6176075,0.518996687679706,0.284835413879897
"295","chrX",6196075,0.580482757030508,0.236210676248788
"296","chrX",6216075,0.395532886546099,0.402817401289625
"297","chrX",6236075,0.277006196725562,0.557510515507336
"298","chrX",6256075,0.277197556512108,0.557210602335792
"299","chrX",6276075,0.239415221094994,0.620848242286222
"300","chrX",6296075,0.148961541124467,0.826925843221018
"301","chrX",6316075,0.155397004415625,0.808557357338858
"302","chrX",6336075,0.255893197353461,0.591941259212943
"303","chrX",6356075,0.201988016428962,0.69467439566801
"304","chrX",6376075,0.209994358533555,0.677792372364447
"305","chrX",6396075,0.120293716868044,0.919757055958571
"306","chrX",6416075,0.090459587459576,1.04354539718305
"307","chrX",6436075,0.0571515103497916,1.24297228796489
"308","chrX",6456075,0.0262684211386689,1.58056602966426
"309","chrX",6476075,0.0269161538712397,1.56998699763649
"310","chrX",6496075,0.0284011733898322,1.54666371677683
"311","chrX",6516075,0.0430077894470037,1.36645287913017
"312","chrX",6536075,0.0333054118542961,1.47748519149392
"313","chrX",6556075,0.0372723312971739,1.42861344229221
"314","chrX",6576075,0.0635743263819895,1.19671823280597
"315","chrX",6596075,0.114978476886824,0.939383448725607
"316","chrX",6616075,0.109692745084755,0.959822095067486
"317","chrX",6636075,0.15339324192844,0.814193773749746
"318","chrX",6656075,0.136462970000023,0.864985180904677
"319","chrX",6676075,0.139208610730854,0.856333900664848
"320","chrX",6696075,0.153718404114788,0.813274132975182
"321","chrX",6716075,0.293950198206828,0.531726242635632
"322","chrX",6736075,0.286623611453836,0.542688036193614
"323","chrX",6756075,0.334798392462803,0.475216635942248
"324","chrX",6776075,0.35890425921195,0.445021387748478
"325","chrX",6796075,0.370688823796074,0.430990507676568
"326","chrX",6816075,0.396960558515558,0.401252642027795
"327","chrX",6836075,0.426463914136619,0.370117711400027
"328","chrX",6856075,0.55820647466408,0.253205130415331
"329","chrX",6876075,0.575654832316456,0.239837845315185
"330","chrX",6896075,0.574376665650288,0.240803211845779
"331","chrX",6916075,0.56397518303851,0.248740006134675
"332","chrX",6936075,0.541332294207224,0.266536063473069
"333","chrX",6956075,0.526459125280821,0.278635342150096
"334","chrX",6976075,0.499858735122449,0.301152714114218
"335","chrX",6996075,0.512100845912431,0.290644506776817
"336","chrX",7016075,0.560989457659079,0.251045300104816
"337","chrX",7036075,0.546801632867193,0.262170197205619
"338","chrX",7056075,0.450022535638001,0.346765737650939
"339","chrX",7076075,0.486633464967368,0.312798028674978
"340","chrX",7096075,0.474499730560272,0.323764029846215
"341","chrX",7116075,0.519833877750866,0.2841354207934
"342","chrX",7136075,0.591596341702623,0.227974520245254
"343","chrX",7156075,0.663023357216974,0.178471171848974
"344","chrX",7176075,0.708841381275323,0.149450936810996
"345","chrX",7196075,0.788225822445391,0.103349341657874
"346","chrX",7216075,0.808044861889434,0.0925645269355964
"347","chrX",7236075,0.820909006280143,0.085704979616896
"348","chrX",7256075,0.802033294292817,0.0958076027538409
"349","chrX",7276075,0.862168369169031,0.0644079143832383
"350","chrX",7296075,0.869806127717957,0.0605775370883405
"351","chrX",7316075,0.892815701953653,0.0492381804003797
"352","chrX",7336075,0.903003203043302,0.0443107091974974
"353","chrX",7356075,0.891888926228359,0.0496892282805502
"354","chrX",7376075,0.90375283580733,0.043950326960436
"355","chrX",7396075,0.886253288242599,0.0524421404543309
"356","chrX",7416075,0.909020054197354,0.0414265355556143
"357","chrX",7436075,0.9010487084661,0.0452517315000965
"358","chrX",7456075,0.934424246031318,0.0294559012023568
"359","chrX",7476075,0.934181867180674,0.0295685667846977
"360","chrX",7496075,0.914615414115178,0.0387614836805114
"361","chrX",7516075,0.900307933539691,0.0456089228230193
"362","chrX",7536075,0.911489676646827,0.0402482457152105
"363","chrX",7556075,0.933300187385629,0.0299786469750881
"364","chrX",7576075,0.916477964855337,0.0378779724440214
"365","chrX",7596075,0.910215048345247,0.0408559886941853
"366","chrX",7616075,0.901240276437301,0.0451594078896075
"367","chrX",7636075,0.914388805117594,0.0388690996571932
"368","chrX",7656075,0.90799873398631,0.0419147570110106
"369","chrX",7676075,0.921078270826161,0.0357034630240478
"370","chrX",7696075,0.92322620950332,0.0346918748110772
"371","chrX",7716075,0.923473792254087,0.0345754251191788
"372","chrX",7736075,0.925161467038892,0.0337824638833406
"373","chrX",7756075,0.932467835171252,0.0303661399466845
"374","chrX",7776075,0.938991906528579,0.0273381510407322
"375","chrX",7796075,0.945104347473137,0.0245202390780667
"376","chrX",7816075,0.93384236922675,0.0297264256462222
"377","chrX",7836075,0.941744360231284,0.0260669719505683
"378","chrX",7856075,0.938840080225811,0.0274083781176047
"379","chrX",7876075,0.943883323853351,0.0250816867807179
"380","chrX",7896075,0.965588973640591,0.0152077022255253
"381","chrX",7916075,0.968656403521105,0.0138302461868721
"382","chrX",7936075,0.981101639678691,0.00828599846608453
"383","chrX",7956075,0.980820589463058,0.00841042598600262
"384","chrX",7976075,0.955350100527659,0.0198374463595888
"385","chrX",7996075,0.944522473405237,0.0247877042749477
"386","chrX",8016075,0.914739894241781,0.0387023797634903
"387","chrX",8036075,0.881113227004117,0.0549682792117613
"388","chrX",8056075,0.938068483450755,0.0277654549054928
"389","chrX",8076075,0.930865135929523,0.0311132351994134
"390","chrX",8096075,0.878199810843977,0.0564066607745889
"391","chrX",8116075,0.904206555399941,0.0437323487021883
"392","chrX",8136075,0.797734197598763,0.0981417900346479
"393","chrX",8156075,0.787677786082754,0.103651402236303
"394","chrX",8176075,0.749174890923311,0.125416786710827
"395","chrX",8196075,0.725009785062305,0.1396561319533
"396","chrX",8216075,0.637750774841128,0.195349005067805
"397","chrX",8236075,0.526947240662571,0.278232865311429
"398","chrX",8256075,0.466309885979163,0.3313253772097
"399","chrX",8276075,0.459792152090212,0.337438445709199
"400","chrX",8296075,0.45160542689544,0.345240847844098
"401","chrX",8316075,0.468620902722982,0.329178343705797
"402","chrX",8336075,0.497610551026655,0.303110419707763
"403","chrX",8356075,0.469365406612133,0.328488922132164
"404","chrX",8376075,0.471614830781418,0.326412546186665
"405","chrX",8396075,0.517860151350167,0.285787506079142
"406","chrX",8416075,0.456011446462108,0.34102425585982
"407","chrX",8436075,0.545450362823883,0.26324476502528
"408","chrX",8456075,0.58994539371118,0.229188185489104
"409","chrX",8476075,0.610386561053524,0.21439503685617
"410","chrX",8496075,0.609461431123486,0.215053772867978
"411","chrX",8516075,0.608062032173658,0.21605211339749
"412","chrX",8536075,0.55917722951591,0.25245052198508
"413","chrX",8556075,0.532216178836546,0.273911927468514
"414","chrX",8576075,0.522004288612261,0.282325928965192
"415","chrX",8596075,0.605081127108001,0.218186392796669
"416","chrX",8616075,0.647324938542585,0.188877661230486
"417","chrX",8636075,0.584069351644219,0.233535582257161
"418","chrX",8656075,0.287843652430003,0.540843343228194
"419","chrX",8676075,0.199724782869163,0.699568042312433
"420","chrX",8696075,0.192234807167138,0.716167973629027
"421","chrX",8716075,0.158248409956832,0.800660644978495
"422","chrX",8736075,0.170166045253556,0.769127094252331
"423","chrX",8756075,0.130493108931145,0.884412421905757
"424","chrX",8776075,0.112153663655916,0.950186535014053
"425","chrX",8796075,0.155892529023479,0.807174697393732
"426","chrX",8816075,0.196495288785741,0.70664785790374
"427","chrX",8836075,0.163233104049157,0.787191760729558
"428","chrX",8856075,0.155101675749166,0.80938350995761
"429","chrX",8876075,0.207259097473524,0.683486397347838
"430","chrX",8896075,0.233122039126898,0.632416666767949
"431","chrX",8916075,0.235157153059708,0.628641806256146
"432","chrX",8936075,0.316899873841729,0.499077933702889
"433","chrX",8956075,0.463297037493127,0.334140476840879
"434","chrX",8976075,0.479130354512789,0.319546314260183
"435","chrX",8996075,0.567248580148435,0.246226582502474
"436","chrX",9016075,0.824705420721724,0.083701150845144
"437","chrX",9036075,0.790877071693429,0.101891014901884
"438","chrX",9056075,0.914259445664799,0.0389305440564656
"439","chrX",9076075,0.912698247060083,0.0396727835805877
"440","chrX",9096075,0.860359066487925,0.0653202603270056
"441","chrX",9116075,0.931469539679552,0.0308313425555908
"442","chrX",9136075,0.868886353718732,0.0610370235288559
"443","chrX",9156075,0.907174838904511,0.0423090037294606
"444","chrX",9176075,0.914863189970975,0.0386438461335742
"445","chrX",9196075,0.884895378016622,0.0531080732976264
"446","chrX",9216075,0.887733522731383,0.0517173799142639
"447","chrX",9236075,0.889554346665089,0.050827513869257
"448","chrX",9256075,0.812878790176633,0.0899742080122356
"449","chrX",9276075,0.671710714243498,0.172817724353208
"450","chrX",9296075,0.708381199012665,0.14973297384194
"451","chrX",9316075,0.59004578814241,0.229114285364641
"452","chrX",9336075,0.365453498575858,0.437167876152654
"453","chrX",9356075,0.41153284572071,0.385595496670453
"454","chrX",9376075,0.383725756400899,0.415979049153606
"455","chrX",9396075,0.496312602097842,0.304244697294983
"456","chrX",9416075,0.477509841394355,0.321017673254647
"457","chrX",9436075,0.410668099710609,0.386509031399396
"458","chrX",9456075,0.289415044299598,0.538478897244344
"459","chrX",9476075,0.265069360642652,0.576640469448517
"460","chrX",9496075,0.233319457969362,0.632049041161911
"461","chrX",9516075,0.163678749382736,0.78600770192524
"462","chrX",9536075,0.106176865976466,0.973970097879908
"463","chrX",9556075,0.143884435001453,0.841986184232915
"464","chrX",9576075,0.122506675193055,0.911840246642083
"465","chrX",9596075,0.179837479081256,0.745119793904478
"466","chrX",9616075,0.195835765483061,0.708107990094288
"467","chrX",9636075,0.248528464656062,0.604623863127429
"468","chrX",9656075,0.323485583016389,0.490145070036856
"469","chrX",9676075,0.479463832584661,0.3192441474116
"470","chrX",9696075,0.707954552168068,0.149994621372591
"471","chrX",9716075,0.78180734203701,0.106900255378334
"472","chrX",9736075,0.86477747656691,0.0630956302597515
"473","chrX",9756075,0.899297262190686,0.0460967287452055
"474","chrX",9776075,0.851412840028949,0.0698598045797516
"475","chrX",9796075,0.858464634760943,0.0662775912945984
"476","chrX",9816075,0.869413191627285,0.060773774534561
"477","chrX",9836075,0.880197051123107,0.0554200907641072
"478","chrX",9856075,0.831296104395511,0.0802442546761372
"479","chrX",9876075,0.878940675705965,0.0560404367385186
"480","chrX",9896075,0.73900556905798,0.131352288801335
"481","chrX",9916075,0.756732848051198,0.121057413887923
"482","chrX",9936075,0.783548370161893,0.105934188415577
"483","chrX",9956075,0.838629532871297,0.0764298477073145
"484","chrX",9976075,0.810484282866667,0.0912554026914217
"485","chrX",9996075,0.760898882591344,0.118673053676778
"486","chrX",10016075,0.807500954015839,0.0928569559026555
"487","chrX",10036075,0.819339305913724,0.0865362103646069
"488","chrX",10056075,0.776557979917597,0.109826113125077
"489","chrX",10076075,0.642001327547396,0.192464073884554
"490","chrX",10096075,0.592493023944498,0.227316758702239
"491","chrX",10116075,0.604864429865056,0.218341954205724
"492","chrX",10136075,0.588035378630222,0.23059654419313
"493","chrX",10156075,0.425616711544938,0.370981328106656
"494","chrX",10176075,0.289985205814692,0.537624157952539
"495","chrX",10196075,0.27746441745408,0.556792703691513
"496","chrX",10216075,0.289607302207992,0.538190491961578
"497","chrX",10236075,0.231282272133856,0.635857654775877
"498","chrX",10256075,0.224929296732539,0.647953974619324
"499","chrX",10276075,0.156053967556704,0.806725185242296
"500","chrX",10296075,0.140519048097014,0.852264800864174
"501","chrX",10316075,0.109925207436479,0.958902706163721
"502","chrX",10336075,0.0993568424641467,1.0028022187193
"503","chrX",10356075,0.110592594023835,0.956273955149527
"504","chrX",10376075,0.142270593259527,0.84688485750463
"505","chrX",10396075,0.154990088457963,0.809696073866142
"506","chrX",10416075,0.222868735669431,0.651950850669905
"507","chrX",10436075,0.206464470504842,0.685154673263156
"508","chrX",10456075,0.233774494035718,0.631202874285405
"509","chrX",10476075,0.189557175961542,0.722259770079488
"510","chrX",10496075,0.287796509400563,0.54091447779784
"511","chrX",10516075,0.407217569724866,0.390173492287346
"512","chrX",10536075,0.296859992384947,0.527448328026095
"513","chrX",10556075,0.377191671617038,0.423437905040475
