84006
XM_013984267.2	1569768	1663792	1698473	2	34	1095	0
XM_013984296.2	1569768	1663792	1698473	2	34	1129	0
XM_021085831.1	1569768	1698447	1698473	2	33	1163	0
XM_021085815.1	1569768	1698474	1698473	2	33	1196	0
XM_021085803.1	1569768	1698474	1698474	2	34	1229	0
XM_021085787.1	1569768	1698474	1698474	2	35	1263	0
XM_021085843.1	1574734	1698473	1698474	2	30	1298	0
NR_128509.1	1665567	1665642	1698474	2	1	1328	0
tr_NC_010443.5_1665613_1665633_1329	1665612	1665632	1698474	2	1	1329	0
XR_001301501.2	1751920	1769372	1698474	1	3	1330	0
XR_001301502.2	1814770	1815963	1769372	2	2	1333	0
XR_002342166.1	1816682	1835172	1815963	1	4	1335	0
XR_002342164.1	1816682	1835172	1835172	1	4	1339	0
XR_002342167.1	1816682	1835172	1835172	1	5	1343	0
XR_002342165.1	1816682	1835172	1835172	1	4	1348	0
XR_002342168.1	1816682	1835172	1835172	1	5	1352	0
XR_002342161.1	1816682	1835172	1835172	1	5	1357	0
XR_002342163.1	1816682	1835172	1835172	1	6	1362	0
XR_001301497.2	1816682	1835172	1835172	1	4	1368	0
XR_002342162.1	1819890	1835172	1835172	1	5	1372	0
XR_002342169.1	1831305	1835172	1835172	1	2	1377	0
XM_021085861.1	1831308	1835172	1835172	1	4	1379	0
XM_013984321.2	1831309	1835172	1835172	1	4	1383	0
XR_002342170.1	1874424	1880728	1835172	1	3	1387	0
XM_021085952.1	1920735	1958144	1880728	1	9	1390	0
XM_021085948.1	1929932	1958144	1958144	1	9	1399	0
XR_002342193.1	1937478	1952014	1958144	1	11	1408	0
XM_021085979.1	1937479	1951931	1958144	1	10	1419	0
XR_002342194.1	1937479	1952014	1958144	1	11	1429	0
XM_021085901.1	1937481	1954796	1958144	1	11	1440	0
XM_021085961.1	1937485	1956412	1958144	1	11	1451	0
XM_021085956.1	1937485	1970089	1958144	1	11	1462	0
XM_021085965.1	1937486	1960926	1970089	1	11	1473	0
XM_021085895.1	1937487	1958144	1970089	1	11	1484	0
XM_021085930.1	1937496	1958144	1970089	1	9	1495	0
XM_021085914.1	1937496	1958144	1970089	1	10	1504	0
XM_021085921.1	1937496	1958144	1970089	1	10	1514	0
XM_021085924.1	1937496	1958144	1970089	1	9	1524	0
XM_021085936.1	1937496	1958144	1970089	1	10	1533	0
XM_021085909.1	1937496	1958144	1970089	1	9	1543	0
XM_021085944.1	1938547	1958144	1970089	1	9	1552	0
XM_021085988.1	1942202	1958144	1970089	1	9	1561	0
XM_021085996.1	1942202	1958144	1970089	1	8	1570	0
XM_021073678.1	1974294	1977835	1970089	1	7	1578	0
XM_021086039.1	1982110	1999231	1977835	2	9	1585	0
XM_021086032.1	1982130	1999231	1999231	2	9	1594	0
XM_021086017.1	1982678	1996383	1999231	2	8	1603	0
XM_021086023.1	1982678	1999231	1999231	2	8	1611	0
XM_021086007.1	1982678	1999231	1999231	2	8	1619	0
XM_021086048.1	2002240	2008113	1999231	1	1	1627	0
XM_021086056.1	2016599	2034171	2008113	2	3	1628	0
XM_001926910.5	2093328	2120829	2034171	2	12	1631	0
XM_005654343.3	2093328	2120830	2120829	2	11	1643	0
XR_002342214.1	2093328	2120831	2120830	2	14	1654	0
XM_005654342.3	2093328	2120831	2120831	2	13	1668	0
XR_002342223.1	2120935	2126198	2120831	1	3	1681	0
XR_002342225.1	2120935	2128723	2126198	1	3	1684	0
XR_002342227.1	2120935	2128723	2128723	1	3	1687	0
XM_001928085.5	2146706	2164767	2128723	1	10	1690	0
XM_021086109.1	2203824	2522603	2164767	1	24	1700	0
XM_005654340.3	2541474	2551150	2522603	1	2	1724	0
XM_013984353.2	2541496	2552863	2551150	1	5	1726	0
XM_021071721.1	2541500	2552863	2552863	1	4	1731	0
NM_001244864.1	2541536	2552860	2552863	1	5	1735	0
NM_001244534.1	2576814	2593515	2552863	1	8	1740	0
XM_021086118.1	2600778	2604732	2593515	1	4	1748	0
XR_002342238.1	2623515	2706415	2604732	1	10	1752	0
XR_002342239.1	2623515	2706415	2706415	1	9	1762	0
XR_002342236.1	2623515	2706415	2706415	1	9	1771	0
XR_002342240.1	2623518	2706415	2706415	1	10	1780	0
XR_002342237.1	2623519	2706415	2706415	1	9	1790	0
tr_NC_010443.5_2709294_2710879_1799	2709293	2710878	2706415	1	1	1799	0
XM_021074772.1	2717164	2725560	2710878	1	8	1800	0
XM_021074778.1	2717164	2725560	2725560	1	7	1808	0
XR_002342242.1	2775767	2782865	2725560	2	4	1815	0
XR_002342241.1	2778976	2782865	2782865	2	4	1819	0
XM_021071824.1	2826865	3040743	2782865	1	2	1823	0
XR_002338272.1	2827450	3040743	3040743	1	2	1825	0
NR_128518.1	2893741	2893817	3040743	1	1	1827	0
tr_NC_010443.5_2893789_2893808_1828	2893788	2893807	3040743	1	1	1828	0
XM_021071805.1	3120417	3394235	3040743	1	23	1829	0
XR_001305834.2	3403703	3426918	3394235	1	10	1852	0
XR_001305838.2	3755906	3768853	3426918	1	3	1862	0
XR_002342250.1	3757512	3768853	3768853	1	3	1865	0
XR_300603.3	4252968	4263989	3768853	1	5	1868	0
XR_002342267.1	4252968	4263989	4263989	1	5	1873	0
XR_002342266.1	4252968	4263989	4263989	1	6	1878	0
XR_300604.3	4320924	4324307	4263989	1	2	1884	0
XR_002339016.1	4602323	4605141	4324307	2	3	1886	0
XR_002342272.1	4607517	4625612	4605141	2	3	1889	0
XM_021083682.1	4732574	4882618	4625612	2	8	1892	0
XR_002341609.1	4732574	4883374	4882618	2	8	1900	0
XM_021083632.1	4732574	4883374	4883374	2	8	1908	0
XM_021083630.1	4732574	4883374	4883374	2	8	1916	0
XM_021083643.1	4732690	4883385	4883374	2	7	1924	0
NM_001007195.1	4738530	4883240	4883385	2	8	1931	0
XM_021083664.1	4739099	4883374	4883385	2	7	1939	0
XM_021083654.1	4739099	4883374	4883385	2	7	1946	0
XM_021083688.1	4739099	4883374	4883385	2	7	1953	0
XM_021083671.1	4739099	4883375	4883385	2	7	1960	0
XR_001301609.2	4888483	4896317	4883385	1	2	1967	0
XR_002342275.1	4915994	4922260	4896317	1	2	1969	0
XR_002342280.1	4944880	4950273	4922260	1	2	1971	0
XM_021071855.1	4964685	5465257	4950273	2	5	1973	0
XR_001305307.2	5072127	5083743	5465257	1	3	1978	0
NM_001044603.2	5698507	6731131	5465257	1	11	1981	0
XR_002338274.1	6124534	6138004	6731131	1	3	1992	0
tr_NC_010443.5_6746588_6748970_1995	6746587	6748969	6731131	1	1	1995	0
XM_021097343.1	6761733	6883540	6748969	1	9	1996	0
XM_005654348.3	6771656	6883540	6883540	1	9	2005	0
XM_013984539.2	6772021	6883554	6883540	1	8	2014	0
XM_005654347.3	6772029	6883550	6883554	1	9	2022	0
XM_005654346.3	6772029	6883554	6883554	1	9	2031	0
NM_001143697.1	6807761	6883254	6883554	1	8	2040	0
XM_021086232.1	6891254	6996904	6883554	2	27	2048	0
XM_021086234.1	6891254	6996913	6996904	2	26	2075	0
XM_021086224.1	6891254	6996924	6996913	2	27	2101	0
XM_021086227.1	6891254	7049783	6996924	2	27	2128	0
XR_001305845.2	7058793	7061294	7049783	2	3	2155	0
NM_001044590.2	7062398	7109520	7061294	1	19	2158	0
XM_021086250.1	7105485	7207387	7109520	2	11	2177	0
XM_003121106.4	7110069	7207394	7207387	2	11	2188	0
XR_001305844.2	7207564	7215937	7207394	1	3	2199	0
XR_002342299.1	7207564	7216481	7215937	1	3	2202	0
XM_021082434.1	7289277	7323417	7216481	1	11	2205	0
NM_213902.1	7289830	7323145	7323417	1	11	2216	0
XR_002342305.1	7306695	7309867	7323417	2	3	2227	0
XR_002342306.1	7339327	7340620	7323417	1	2	2230	0
NM_001348975.1	7340441	7365528	7340620	2	11	2232	0
XM_021082548.1	7340441	7365542	7365528	2	10	2243	0
NM_001244473.1	7369484	7472479	7365542	2	48	2253	0
XR_001305848.2	7488343	7495675	7472479	2	4	2301	0
XR_001305846.2	7488343	7504317	7495675	2	4	2305	0
XR_002342307.1	7488346	7493439	7504317	2	3	2309	0
XM_003121114.4	7527565	7540987	7504317	2	2	2312	0
XM_021086282.1	7527565	7542109	7540987	2	2	2314	0
XM_013992448.2	7560083	7580061	7542109	2	18	2316	0
XM_001926341.5	7560084	7580053	7580061	2	19	2334	0
XM_013992445.2	7560084	7580058	7580061	2	19	2353	0
XM_001928356.4	7581762	7589345	7580061	2	4	2372	0
XM_003121109.4	7581762	7590036	7589345	2	4	2376	0
NM_001243427.1	7590139	7600708	7590036	1	12	2380	0
XM_001928345.4	7600615	7612860	7600708	2	9	2392	0
XM_005659114.3	7622543	7651306	7612860	2	8	2401	0
NM_001244241.1	7623249	7651590	7651306	2	8	2409	0
XR_002346869.1	7623611	7651306	7651590	2	9	2417	0
XM_021101793.1	7629531	7651306	7651590	2	7	2426	0
XM_021101851.1	7629531	7651731	7651590	2	7	2433	0
NM_001244242.1	7629534	7651271	7651731	2	6	2440	0
XM_013992444.2	7650639	7661041	7651731	1	5	2446	0
NM_214127.2	7679351	7689563	7661041	1	5	2451	0
XM_005659118.3	8007319	8106874	7689563	2	28	2456	0
XR_002342321.1	8033580	8038826	8106874	2	2	2484	0
XR_001305860.2	8120289	8133924	8106874	2	2	2486	0
XR_001305857.2	8163237	8188602	8133924	1	3	2488	0
XR_001305858.2	8173583	8178309	8188602	2	3	2491	0
NM_001243543.1	8209297	8217992	8188602	1	10	2494	0
tr_NC_010443.5_8221386_8221431_2504	8221385	8221430	8217992	1	1	2504	0
tr_NC_010443.5_8223889_8225337_2505	8223888	8225336	8221430	1	1	2505	0
XM_001926970.6	8243176	8265815	8225336	1	8	2506	0
XR_001305866.2	8346550	8368175	8265815	1	4	2514	0
XR_300618.3	8346551	8350705	8368175	1	3	2518	0
XR_001305865.2	8348658	8368175	8368175	1	3	2521	0
XR_002342336.1	8348658	8395998	8368175	1	3	2524	0
XM_013992459.2	8403361	8452749	8395998	1	14	2527	0
XR_002342344.1	8452821	8546549	8452749	2	16	2541	0
XR_002342341.1	8453280	8546490	8546549	2	17	2557	0
XR_002342345.1	8453280	8546549	8546549	2	16	2574	0
XR_002342339.1	8453280	8546549	8546549	2	16	2590	0
XM_021086369.1	8453280	8546549	8546549	2	16	2606	0
XR_002342342.1	8453280	8546636	8546549	2	16	2622	0
XR_002342352.1	8460865	8471016	8546636	1	2	2638	0
NM_001145385.1	8556082	8562864	8546636	1	5	2640	0
XM_021074745.1	8564751	8642357	8562864	2	23	2645	0
XM_021086385.1	8650810	8891595	8642357	2	17	2668	0
XM_021086419.1	8928279	8934917	8891595	2	3	2685	0
XM_003480221.4	8928279	8935029	8934917	2	3	2688	0
XM_005654352.3	8935080	9002773	8935029	1	17	2691	0
XM_021086400.1	8935095	9002773	9002773	1	17	2708	0
XR_002342361.1	8935100	9002773	9002773	1	15	2725	0
XM_021086409.1	8935100	9002773	9002773	1	17	2740	0
XM_021086405.1	8935239	9002773	9002773	1	17	2757	0
XM_021086397.1	8940964	9002773	9002773	1	17	2774	0
XR_002342365.1	8998421	9000314	9002773	2	3	2791	0
XR_002342369.1	9001076	9007308	9002773	2	2	2794	0
XM_021086423.1	9014205	9109049	9007308	2	28	2796	0
XR_002342370.1	9109435	9110500	9109049	1	2	2824	0
XR_001301716.2	9121329	9126539	9110500	2	3	2826	0
XM_021086441.1	9130359	9238973	9126539	2	17	2829	0
XM_003353171.4	9130359	9239022	9238973	2	18	2846	0
tr_NC_010443.5_9195582_9195795_2864	9195581	9195794	9239022	1	1	2864	0
tr_NC_010443.5_9205868_9205975_2865	9205867	9205974	9239022	1	1	2865	0
tr_NC_010443.5_9207778_9207865_2866	9207777	9207864	9239022	1	1	2866	0
tr_NC_010443.5_9209229_9210749_2867	9209228	9210748	9239022	1	1	2867	0
XM_021084397.1	9283003	9285619	9239022	1	4	2868	0
XR_002342376.1	9286903	9323410	9285619	2	5	2872	0
XR_002342377.1	9301523	9323410	9323410	2	4	2877	0
XR_002342380.1	9326971	9329531	9323410	2	3	2881	0
XR_002342379.1	9326971	9329536	9329531	2	3	2884	0
XM_021086517.1	9348015	9526260	9329536	2	9	2887	0
XM_021086511.1	9351129	9515772	9526260	2	9	2896	0
XM_021086474.1	9351129	9526259	9526260	2	9	2905	0
XM_021086470.1	9351129	9526259	9526260	2	9	2914	0
XM_021086500.1	9351129	9526260	9526260	2	9	2923	0
XM_021086493.1	9351129	9526260	9526260	2	9	2932	0
XM_021086502.1	9351129	9526260	9526260	2	10	2941	0
XM_021086485.1	9351129	9619718	9526260	2	9	2951	0
XM_021086478.1	9351530	9619713	9619718	2	9	2960	0
XM_021086522.1	9354731	9526260	9619718	2	9	2969	0
XM_021086525.1	9363865	9526260	9619718	2	10	2978	0
XR_002342397.1	9665355	9666165	9619718	2	2	2988	0
XR_002342395.1	9666496	9667622	9666165	1	3	2990	0
XM_005654358.3	9667864	9681108	9667622	1	4	2993	0
NM_001185165.1	9667903	9718225	9681108	1	4	2997	0
NM_001315678.1	9696871	9698299	9718225	1	1	3001	0
XR_002342396.1	9715284	9725048	9718225	2	3	3002	0
XR_002342398.1	9746369	9767546	9725048	2	4	3005	0
XR_002342400.1	9746369	9767560	9767546	2	4	3009	0
XR_002342399.1	9746369	9768344	9767560	2	5	3013	0
XM_021071914.1	9791626	10227378	9768344	2	20	3018	0
XM_021071923.1	9791626	10227378	10227378	2	19	3038	0
XM_021071908.1	9791626	10227378	10227378	2	20	3057	0
XM_021071884.1	9791626	10227378	10227378	2	21	3077	0
XM_021071894.1	9791626	10227378	10227378	2	21	3098	0
XM_021071887.1	9791626	10227378	10227378	2	21	3119	0
XM_021071928.1	9791626	10227379	10227378	2	19	3140	0
XM_021071886.1	9791626	10227379	10227379	2	21	3159	0
XM_021071920.1	9791626	10227379	10227379	2	20	3180	0
XM_021071879.1	9791626	10227379	10227379	2	22	3200	0
XM_021071900.1	9791626	10227379	10227379	2	21	3222	0
XM_021071872.1	9791626	10227379	10227379	2	22	3243	0
XM_021071898.1	9791626	10227380	10227379	2	21	3265	0
XM_021086562.1	10301706	10313001	10227380	2	2	3286	0
XM_021086565.1	10305358	10313001	10313001	2	2	3288	0
NR_128553.1	10483579	10483648	10313001	2	1	3290	0
tr_NC_010443.5_10483618_10483639_3291	10483617	10483638	10483648	2	1	3291	0
NR_128466.1	10700365	10700455	10483648	2	1	3292	0
tr_NC_010443.5_10700376_10700395_3293	10700375	10700394	10700455	2	1	3293	0
XR_309353.3	10748702	10844751	10700455	1	3	3294	0
tr_NC_010443.5_11441933_11443658_3297	11441932	11443657	10844751	1	1	3297	0
XM_021086590.1	11443680	11501139	11443657	1	14	3298	0
XM_021083526.1	11566192	11650655	11501139	1	7	3312	0
NM_001128475.1	11566304	11648365	11650655	1	7	3319	0
NM_001159777.1	11617806	11618549	11650655	2	1	3326	0
XR_001305872.2	11638234	11647680	11650655	2	2	3327	0
XM_005659127.3	11648505	11678796	11650655	2	13	3329	0
XM_021071998.1	11648505	11684593	11678796	2	13	3342	0
XM_021072002.1	11648505	11690557	11684593	2	13	3355	0
XM_021071979.1	11648505	11694049	11690557	2	13	3368	0
XM_005659128.3	11648505	11694049	11694049	2	13	3381	0
XM_021071964.1	11648505	11769027	11694049	2	27	3394	0
XM_021071960.1	11648505	11770729	11769027	2	27	3421	0
XM_021071955.1	11648505	11770860	11770729	2	27	3448	0
XM_021071952.1	11648505	11786477	11770860	2	27	3475	0
XM_021071951.1	11648505	11864160	11786477	2	28	3502	0
XM_021071943.1	11648505	11883378	11864160	2	28	3530	0
XM_021071956.1	11648505	11886574	11883378	2	27	3558	0
XM_021071941.1	11648505	11886574	11886574	2	28	3585	0
XM_021071937.1	11648505	11887968	11886574	2	28	3613	0
XM_021071938.1	11648505	11887968	11887968	2	29	3641	0
XM_021071973.1	11648505	11887968	11887968	2	27	3670	0
XM_021071933.1	11648505	11887968	11887968	2	28	3697	0
XM_021071939.1	11648505	11897868	11887968	2	28	3725	0
XR_002338279.1	11888107	12121728	11897868	2	23	3753	0
XR_002338280.1	11972084	12121728	12121728	2	22	3776	0
XM_021072006.1	11972084	12121728	12121728	2	21	3798	0
XM_021072026.1	11972084	12122348	12121728	2	21	3819	0
XM_021072016.1	11972084	12122348	12122348	2	21	3840	0
XM_021072049.1	12040479	12122434	12122348	2	21	3861	0
XM_021072011.1	12040482	12121728	12122434	2	20	3882	0
XM_021072042.1	12040482	12121729	12122434	2	19	3902	0
XM_021072034.1	12040482	12121729	12122434	2	19	3921	0
XM_021072047.1	12040482	12122348	12122434	2	19	3940	0
XM_021072020.1	12040482	12122349	12122434	2	20	3959	0
XM_013984702.2	12040482	12122353	12122434	2	21	3979	0
XR_002338284.1	12122576	12125435	12122434	1	2	4000	0
XR_002338283.1	12122576	12125435	12125435	1	2	4002	0
XM_021086603.1	12297739	12396945	12125435	1	13	4004	0
XM_021086610.1	12306309	12396945	12396945	1	13	4017	0
XR_002342424.1	12438952	12498139	12396945	1	4	4030	0
XM_021086620.1	12511611	12602735	12498139	1	14	4034	0
NM_001001538.1	12634124	12702294	12602735	2	4	4048	0
XM_003353179.4	13340252	13442057	12702294	1	5	4052	0
XM_021086647.1	13340995	13442057	13442057	1	5	4057	0
XM_021086637.1	13341000	13442057	13442057	1	5	4062	0
XM_013992473.2	13443601	13456895	13442057	1	6	4067	0
NM_001244934.1	13446506	13458289	13456895	1	7	4073	0
XM_013992474.2	13446520	13458290	13458289	1	7	4080	0
XM_021072417.1	13446658	13458290	13458290	1	8	4087	0
XM_003121138.4	13466960	13478490	13458290	1	5	4095	0
XM_013992480.2	13466970	13478490	13478490	1	5	4100	0
XM_013992479.2	13466970	13478490	13478490	1	5	4105	0
XM_013992481.2	13466970	13478495	13478490	1	4	4110	0
NM_001195233.1	13611785	13620249	13478495	2	7	4114	0
XM_021086679.1	13651396	13667209	13620249	2	2	4121	0
XM_021084410.1	13715643	14201710	13667209	1	151	4123	0
XR_300629.3	14148311	14151213	14201710	2	3	4274	0
XM_021083057.1	14217031	14491164	14201710	2	8	4277	0
XM_021083070.1	14217041	14491740	14491164	2	9	4285	0
XM_021083045.1	14219483	14491550	14491740	2	9	4294	0
XM_021083009.1	14219483	14491699	14491740	2	9	4303	0
XM_021083041.1	14219483	14491699	14491740	2	9	4312	0
XM_021083075.1	14219483	14491896	14491740	2	9	4321	0
XM_021083031.1	14219483	14493234	14491896	2	9	4330	0
XM_021083061.1	14219483	14494052	14493234	2	9	4339	0
XM_021083002.1	14219483	14494054	14494052	2	9	4348	0
XM_021083012.1	14219483	14495039	14494054	2	9	4357	0
XM_021083026.1	14219483	14568141	14495039	2	11	4366	0
XM_021083050.1	14219483	14604905	14568141	2	9	4377	0
XM_021083034.1	14219483	14604905	14604905	2	10	4386	0
XM_021083018.1	14219483	14604905	14604905	2	10	4396	0
NM_214220.1	14221333	14491164	14604905	2	8	4406	0
XM_021086697.1	14649452	14750862	14604905	2	11	4414	0
XM_013992484.2	14652017	14721229	14750862	2	11	4425	0
XM_005659137.3	14652017	14750856	14750862	2	10	4436	0
XM_005659136.3	14652017	14750862	14750862	2	10	4446	0
XM_005659135.3	14652017	14751050	14750862	2	11	4456	0
NM_001243637.1	14777130	14795322	14751050	2	5	4467	0
XM_005659141.3	14795631	14852025	14795322	1	13	4472	0
XM_001929215.4	14795638	14852025	14852025	1	12	4485	0
XM_005659140.3	14795654	14852025	14852025	1	13	4497	0
XM_005659139.3	14795654	14852025	14852025	1	12	4510	0
XM_021086753.1	14858932	14894957	14852025	1	3	4522	0
XM_021086767.1	14858932	14895743	14894957	1	2	4525	0
XM_021086762.1	14866771	14894957	14895743	1	3	4527	0
XM_021086769.1	14866842	14894957	14895743	1	2	4530	0
XM_001929201.4	14883334	14894957	14895743	1	3	4532	0
XM_001927265.7	14904108	15017015	14895743	2	6	4535	0
XR_001305881.2	15114944	15141119	15017015	1	5	4541	0
XR_002342451.1	15114949	15140792	15141119	1	4	4546	0
XR_002342450.1	15114955	15140792	15141119	1	4	4550	0
XM_021086779.1	15140928	15330264	15141119	2	29	4554	0
XM_021086797.1	15341633	15588223	15330264	2	18	4583	0
tr_NC_010443.5_15730769_15731380_4601	15730768	15731379	15588223	1	1	4601	0
XM_021083428.1	15756535	15779031	15731379	2	6	4602	0
XR_002341590.1	15756535	15779379	15779031	2	5	4608	0
NM_214416.1	15758541	15779146	15779379	2	5	4613	0
XR_002342452.1	15779157	15780204	15779379	1	3	4618	0
XR_002339019.1	15835229	15838607	15780204	1	3	4621	0
XR_002342453.1	15851561	15860408	15838607	2	3	4624	0
XM_005659147.3	15867845	15949950	15860408	2	4	4627	0
XM_005659148.3	16007070	16017424	15949950	1	4	4631	0
XM_021086846.1	16022298	16051344	16017424	1	6	4635	0
XM_013992491.2	16057035	16059786	16051344	2	4	4641	0
XM_021086853.1	16090756	16100783	16059786	2	8	4645	0
NM_001004035.1	16113773	16119272	16100783	2	5	4653	0
XM_001928988.5	16139226	16198973	16119272	1	7	4658	0
XM_021067054.1	16202858	16249534	16198973	2	8	4665	0
XR_002337171.1	16202858	16249535	16249534	2	9	4673	0
XM_021067017.1	16202858	16249543	16249535	2	9	4682	0
XM_021067107.1	16202858	16249878	16249543	2	8	4691	0
NM_001195780.1	16213440	16249366	16249878	2	7	4699	0
XM_021086883.1	16249492	16267635	16249878	1	9	4706	0
XM_013992495.2	16249546	16267635	16267635	1	8	4715	0
XM_005659149.3	16274954	16320979	16267635	1	8	4723	0
XM_021086876.1	16330853	16360800	16320979	1	11	4731	0
XM_021086880.1	16330898	16360800	16360800	1	9	4742	0
XM_021086898.1	16362776	16381896	16360800	2	8	4751	0
XM_021086908.1	16400937	16446859	16381896	1	13	4759	0
XM_003121158.4	16463531	16498973	16446859	1	6	4772	0
XM_013992498.2	16463880	16498973	16498973	1	7	4778	0
XM_005659155.3	16463881	16498973	16498973	1	6	4785	0
XR_002342477.1	16476542	16483995	16498973	2	2	4791	0
XM_021086968.1	16533363	16611232	16498973	2	9	4793	0
XM_021086951.1	16533363	16611233	16611232	2	7	4802	0
XM_021086965.1	16533363	16611233	16611233	2	7	4809	0
XM_021086945.1	16533363	16611233	16611233	2	9	4816	0
XM_013992499.2	16533363	16611878	16611233	2	8	4825	0
XM_021086959.1	16535189	16611234	16611878	2	8	4833	0
XR_001305885.2	16791994	16802370	16611878	2	4	4841	0
XR_001305887.2	16819951	16842999	16802370	1	4	4845	0
XR_001305889.2	16819951	16842999	16842999	1	3	4849	0
XM_021086995.1	16840421	17138087	16842999	2	8	4852	0
XM_021086998.1	16840475	17137988	17138087	2	8	4860	0
XM_021086988.1	16840475	17138087	17138087	2	9	4868	0
XM_021087004.1	16880215	17138087	17138087	2	8	4877	0
XR_002342487.1	17225218	17302923	17138087	2	3	4885	0
XM_021072077.1	17306363	17347747	17302923	2	13	4888	0
XM_021072094.1	17306363	17352320	17347747	2	13	4901	0
XM_021072074.1	17306363	17352324	17352320	2	13	4914	0
XM_021072089.1	17306363	17356025	17352324	2	13	4927	0
XM_021072072.1	17306363	17402585	17356025	2	17	4940	0
XM_021072057.1	17306363	17408131	17402585	2	17	4957	0
XM_021072069.1	17306363	17511713	17408131	2	20	4974	0
XM_021072066.1	17306363	17511713	17511713	2	20	4994	0
XM_021072060.1	17306363	17575467	17511713	2	20	5014	0
XM_021072061.1	17306363	17663116	17575467	2	20	5034	0
XM_021072079.1	17306365	17348090	17663116	2	13	5054	0
XR_001305890.2	17512569	17514895	17663116	1	2	5067	0
