NC_010443.5	1263577	1266317	-
NC_010443.5	1263610	1266317	-
NC_010443.5	1266366	1279136	-
NC_010443.5	1279237	1279865	-
NC_010443.5	1279973	1289186	-
NC_010443.5	1289359	1332406	-
NC_010443.5	1382252	1382759	+
NC_010443.5	1414371	1419680	+
NC_010443.5	1419814	1420713	+
NC_010443.5	1421023	1421702	+
NC_010443.5	1507231	1507626	+
NC_010443.5	1507780	1508375	+
NC_010443.5	1508512	1509741	+
NC_010443.5	1508512	1510451	+
NC_010443.5	1509932	1510451	+
NC_010443.5	1510543	1512208	+
NC_010443.5	1510543	1513686	+
NC_010443.5	1513346	1513686	+
NC_010443.5	1513767	1514056	+
NC_010443.5	1514134	1515014	+
NC_010443.5	1515202	1515300	+
NC_010443.5	1515457	1515993	+
NC_010443.5	1516060	1516258	+
NC_010443.5	1516328	1516855	+
NC_010443.5	1517031	1517610	+
NC_010443.5	1517899	1519441	+
NC_010443.5	1519522	1520105	+
NC_010443.5	1527670	1527930	-
NC_010443.5	1528087	1528411	-
NC_010443.5	1528607	1530121	-
NC_010443.5	1530274	1531347	-
NC_010443.5	1531522	1535190	-
NC_010443.5	1531522	1541405	-
NC_010443.5	1535329	1536756	-
NC_010443.5	1535329	1541405	-
NC_010443.5	1536832	1541405	-
NC_010443.5	1541474	1549435	-
NC_010443.5	1549473	1550980	-
NC_010443.5	1551070	1555115	-
NC_010443.5	1555217	1555837	-
NC_010443.5	1555980	1556112	-
NC_010443.5	1571418	1572197	-
NC_010443.5	1572283	1573824	-
NC_010443.5	1572283	1573998	-
NC_010443.5	1574270	1576845	-
NC_010443.5	1576975	1584179	-
NC_010443.5	1576981	1582150	-
NC_010443.5	1576981	1584179	-
NC_010443.5	1582184	1584179	-
NC_010443.5	1582187	1584179	-
NC_010443.5	1585128	1585828	-
NC_010443.5	1586009	1586304	-
NC_010443.5	1586397	1586977	-
NC_010443.5	1587173	1588147	-
NC_010443.5	1588267	1588645	-
NC_010443.5	1588720	1588881	-
NC_010443.5	1588948	1600086	-
NC_010443.5	1600174	1602650	-
NC_010443.5	1602755	1606214	-
NC_010443.5	1606414	1608254	-
NC_010443.5	1608399	1609720	-
NC_010443.5	1609987	1610327	-
NC_010443.5	1610423	1611008	-
NC_010443.5	1611155	1611854	-
NC_010443.5	1611155	1614002	-
NC_010443.5	1611876	1614002	-
NC_010443.5	1614209	1614321	-
NC_010443.5	1614384	1617344	-
NC_010443.5	1617464	1619969	-
NC_010443.5	1620040	1625112	-
NC_010443.5	1625376	1626217	-
NC_010443.5	1626313	1630289	-
NC_010443.5	1626313	1633213	-
NC_010443.5	1630335	1633213	-
NC_010443.5	1633382	1634703	-
NC_010443.5	1634816	1639165	-
NC_010443.5	1639324	1654691	-
NC_010443.5	1654853	1657902	-
NC_010443.5	1654853	1663597	-
NC_010443.5	1658064	1659534	-
NC_010443.5	1658067	1659534	-
NC_010443.5	1659648	1663597	-
NC_010443.5	1659651	1663597	-
NC_010443.5	1663794	1698343	-
NC_010443.5	1753962	1756032	+
NC_010443.5	1758544	1767665	+
NC_010443.5	1815169	1815830	-
NC_010443.5	1816810	1825438	+
NC_010443.5	1820339	1825438	+
NC_010443.5	1826685	1827768	+
NC_010443.5	1826685	1833988	+
NC_010443.5	1827824	1828026	+
NC_010443.5	1827824	1828170	+
NC_010443.5	1828293	1828388	+
NC_010443.5	1828455	1828701	+
NC_010443.5	1833131	1833988	+
NC_010443.5	1833131	1834289	+
NC_010443.5	1834095	1834289	+
NC_010443.5	1834420	1834667	+
NC_010443.5	1834420	1834743	+
NC_010443.5	1875228	1876995	+
NC_010443.5	1877111	1879472	+
NC_010443.5	1920838	1939606	+
NC_010443.5	1930171	1939606	+
NC_010443.5	1937853	1938456	+
NC_010443.5	1937853	1939606	+
NC_010443.5	1937987	1938456	+
NC_010443.5	1937987	1939606	+
NC_010443.5	1938032	1938456	+
NC_010443.5	1938032	1939606	+
NC_010443.5	1938531	1939174	+
NC_010443.5	1938531	1939606	+
NC_010443.5	1938542	1939606	+
NC_010443.5	1939228	1939606	+
NC_010443.5	1939737	1944519	+
NC_010443.5	1939737	1944524	+
NC_010443.5	1942378	1942819	+
NC_010443.5	1942378	1944519	+
NC_010443.5	1943591	1944519	+
NC_010443.5	1944702	1946263	+
NC_010443.5	1946494	1948389	+
NC_010443.5	1948516	1950090	+
NC_010443.5	1950306	1950779	+
NC_010443.5	1950916	1951360	+
NC_010443.5	1950916	1951384	+
NC_010443.5	1950916	1951844	+
NC_010443.5	1950916	1951922	+
NC_010443.5	1951578	1951922	+
NC_010443.5	1952055	1954061	+
NC_010443.5	1952055	1955814	+
NC_010443.5	1952055	1957442	+
NC_010443.5	1952055	1960889	+
NC_010443.5	1952055	1969765	+
NC_010443.5	1974785	1974786	+
NC_010443.5	1974974	1974974	+
NC_010443.5	1975405	1975406	+
NC_010443.5	1975484	1975484	+
NC_010443.5	1975655	1975815	+
NC_010443.5	1976059	1976060	+
NC_010443.5	1982263	1982746	-
NC_010443.5	1982440	1982746	-
NC_010443.5	1982780	1986351	-
NC_010443.5	1984691	1986351	-
NC_010443.5	1986454	1987270	-
NC_010443.5	1987372	1988822	-
NC_010443.5	1988902	1989348	-
NC_010443.5	1989505	1992318	-
NC_010443.5	1992529	1995992	-
NC_010443.5	1996114	1996232	-
NC_010443.5	1996114	1996393	-
NC_010443.5	1996114	1996417	-
NC_010443.5	2019726	2019814	-
NC_010443.5	2019919	2033987	-
NC_010443.5	2093924	2094002	-
NC_010443.5	2096007	2097581	-
NC_010443.5	2097679	2098660	-
NC_010443.5	2098701	2101547	-
NC_010443.5	2101617	2103122	-
NC_010443.5	2103236	2104932	-
NC_010443.5	2105157	2111126	-
NC_010443.5	2105157	2113533	-
NC_010443.5	2105157	2116390	-
NC_010443.5	2111187	2113533	-
NC_010443.5	2113615	2116390	-
NC_010443.5	2116529	2116967	-
NC_010443.5	2117057	2117532	-
NC_010443.5	2117588	2119950	-
NC_010443.5	2120005	2120657	-
NC_010443.5	2121102	2121901	+
NC_010443.5	2121980	2122318	+
NC_010443.5	2121980	2122332	+
NC_010443.5	2122509	2124957	+
NC_010443.5	2146923	2147153	+
NC_010443.5	2147319	2149552	+
NC_010443.5	2149614	2151807	+
NC_010443.5	2151864	2153172	+
NC_010443.5	2153231	2155845	+
NC_010443.5	2155920	2159164	+
NC_010443.5	2159279	2161090	+
NC_010443.5	2161137	2162925	+
NC_010443.5	2163001	2163683	+
NC_010443.5	2204035	2207820	+
NC_010443.5	2207881	2262101	+
NC_010443.5	2262153	2436564	+
NC_010443.5	2436682	2441932	+
NC_010443.5	2442015	2457745	+
NC_010443.5	2457827	2460605	+
NC_010443.5	2460686	2461655	+
NC_010443.5	2461763	2464308	+
NC_010443.5	2464347	2466669	+
NC_010443.5	2466813	2469878	+
NC_010443.5	2469950	2471568	+
NC_010443.5	2471658	2486444	+
NC_010443.5	2486510	2492455	+
NC_010443.5	2492559	2497079	+
NC_010443.5	2497211	2498650	+
NC_010443.5	2498777	2506524	+
NC_010443.5	2506615	2507249	+
NC_010443.5	2507409	2509098	+
NC_010443.5	2509261	2512508	+
NC_010443.5	2512586	2514525	+
NC_010443.5	2514603	2514604	+
NC_010443.5	2514643	2517940	+
NC_010443.5	2518079	2519630	+
NC_010443.5	2541700	2541909	+
NC_010443.5	2541700	2549197	+
NC_010443.5	2541700	2549230	+
NC_010443.5	2541914	2551157	+
NC_010443.5	2549202	2551157	+
NC_010443.5	2551255	2551896	+
NC_010443.5	2552030	2552363	+
NC_010443.5	2576955	2585688	+
NC_010443.5	2585776	2586619	+
NC_010443.5	2586703	2587777	+
NC_010443.5	2587860	2588778	+
NC_010443.5	2588815	2590420	+
NC_010443.5	2590480	2591684	+
NC_010443.5	2591715	2592992	+
NC_010443.5	2601330	2601427	+
NC_010443.5	2601536	2601594	+
NC_010443.5	2601960	2601961	+
NC_010443.5	2625661	2650818	+
NC_010443.5	2650876	2662309	+
NC_010443.5	2662385	2680799	+
NC_010443.5	2662385	2687371	+
NC_010443.5	2680903	2687371	+
NC_010443.5	2687456	2688439	+
NC_010443.5	2687456	2689890	+
NC_010443.5	2690000	2694451	+
NC_010443.5	2694513	2695385	+
NC_010443.5	2694513	2695420	+
NC_010443.5	2695621	2704144	+
NC_010443.5	2704260	2704961	+
NC_010443.5	2717371	2717860	+
NC_010443.5	2718126	2719099	+
NC_010443.5	2719235	2719953	+
NC_010443.5	2720016	2720135	+
NC_010443.5	2720198	2721788	+
NC_010443.5	2720198	2722991	+
NC_010443.5	2721963	2722991	+
NC_010443.5	2723122	2724702	+
NC_010443.5	2776996	2781855	-
NC_010443.5	2780328	2781855	-
NC_010443.5	2782083	2782488	-
NC_010443.5	2782605	2782725	-
NC_010443.5	2828405	3039635	+
NC_010443.5	3121133	3238763	+
NC_010443.5	3238893	3285108	+
NC_010443.5	3285138	3302131	+
NC_010443.5	3302253	3302752	+
NC_010443.5	3302803	3314471	+
NC_010443.5	3314613	3319773	+
NC_010443.5	3319930	3321370	+
NC_010443.5	3321422	3322208	+
NC_010443.5	3322268	3324412	+
NC_010443.5	3324465	3331635	+
NC_010443.5	3331779	3334390	+
NC_010443.5	3334484	3337270	+
NC_010443.5	3337458	3351465	+
NC_010443.5	3351609	3353939	+
NC_010443.5	3354024	3355458	+
NC_010443.5	3355610	3359194	+
NC_010443.5	3359351	3368366	+
NC_010443.5	3368540	3383386	+
NC_010443.5	3383464	3383465	+
NC_010443.5	3383498	3386467	+
NC_010443.5	3386549	3389639	+
NC_010443.5	3389729	3392540	+
NC_010443.5	3404022	3409181	+
NC_010443.5	3409855	3410672	+
NC_010443.5	3410796	3411625	+
NC_010443.5	3411686	3415155	+
NC_010443.5	3415281	3417467	+
NC_010443.5	3417527	3421498	+
NC_010443.5	3421678	3424190	+
NC_010443.5	3424245	3424836	+
NC_010443.5	3424899	3426724	+
NC_010443.5	3757016	3759791	+
NC_010443.5	3757668	3759791	+
NC_010443.5	3759903	3761137	+
NC_010443.5	4253313	4254050	+
NC_010443.5	4256778	4256909	+
NC_010443.5	4257172	4257408	+
NC_010443.5	4257482	4258072	+
NC_010443.5	4258195	4261714	+
NC_010443.5	4258195	4261840	+
NC_010443.5	4321193	4322915	+
NC_010443.5	4603971	4604207	-
NC_010443.5	4604296	4604410	-
NC_010443.5	4608017	4622901	-
NC_010443.5	4624389	4625297	-
NC_010443.5	4738548	4742478	-
NC_010443.5	4742554	4745307	-
NC_010443.5	4743340	4745293	-
NC_010443.5	4743340	4745307	-
NC_010443.5	4744600	4745307	-
NC_010443.5	4745584	4746968	-
NC_010443.5	4745605	4746968	-
NC_010443.5	4745608	4746968	-
NC_010443.5	4747057	4775754	-
NC_010443.5	4775899	4822371	-
NC_010443.5	4822489	4843272	-
NC_010443.5	4843416	4881815	-
NC_010443.5	4843416	4883099	-
NC_010443.5	4889588	4890124	+
NC_010443.5	4916814	4919371	+
NC_010443.5	4947538	4949689	+
NC_010443.5	4968386	5181123	-
NC_010443.5	5075412	5076795	+
NC_010443.5	5076936	5079226	+
NC_010443.5	5181274	5206929	-
NC_010443.5	5207102	5396371	-
NC_010443.5	5396507	5464743	-
NC_010443.5	5698674	5858869	+
NC_010443.5	5859099	5922520	+
NC_010443.5	5922643	6068631	+
NC_010443.5	6068716	6138011	+
NC_010443.5	6129494	6129824	+
NC_010443.5	6130000	6132237	+
NC_010443.5	6138128	6291152	+
NC_010443.5	6291290	6511281	+
NC_010443.5	6511344	6525102	+
NC_010443.5	6525253	6692614	+
NC_010443.5	6692699	6724332	+
NC_010443.5	6724451	6729733	+
NC_010443.5	6761758	6807714	+
NC_010443.5	6771997	6807714	+
NC_010443.5	6772565	6807714	+
NC_010443.5	6772689	6807714	+
NC_010443.5	6807980	6864826	+
NC_010443.5	6807980	6872712	+
NC_010443.5	6864997	6872712	+
NC_010443.5	6872875	6873187	+
NC_010443.5	6873342	6876095	+
NC_010443.5	6873342	6876129	+
NC_010443.5	6876199	6878282	+
NC_010443.5	6878359	6880546	+
NC_010443.5	6880746	6883018	+
NC_010443.5	6891772	6893110	-
NC_010443.5	6893291	6895016	-
NC_010443.5	6895124	6896013	-
NC_010443.5	6896137	6898048	-
NC_010443.5	6898209	6899087	-
NC_010443.5	6899205	6900699	-
NC_010443.5	6900771	6902048	-
NC_010443.5	6902241	6904727	-
NC_010443.5	6904809	6905474	-
NC_010443.5	6905576	6908552	-
NC_010443.5	6905576	6909504	-
NC_010443.5	6908700	6909504	-
NC_010443.5	6909602	6912967	-
NC_010443.5	6909602	6912979	-
NC_010443.5	6913047	6914023	-
NC_010443.5	6914103	6914305	-
NC_010443.5	6914440	6914922	-
NC_010443.5	6915085	6917400	-
NC_010443.5	6917551	6918810	-
NC_010443.5	6919078	6920969	-
NC_010443.5	6921054	6921140	-
NC_010443.5	6921241	6922950	-
NC_010443.5	6923068	6926584	-
NC_010443.5	6926743	6932377	-
NC_010443.5	6932525	6935648	-
NC_010443.5	6935892	6951211	-
NC_010443.5	6952576	6962803	-
NC_010443.5	6962995	6996625	-
NC_010443.5	6962995	7049430	-
NC_010443.5	7058833	7059611	-
NC_010443.5	7059729	7061099	-
NC_010443.5	7062509	7067125	+
NC_010443.5	7067262	7068604	+
NC_010443.5	7068712	7073511	+
NC_010443.5	7073627	7075217	+
NC_010443.5	7075358	7077132	+
NC_010443.5	7077254	7079657	+
NC_010443.5	7079777	7080900	+
NC_010443.5	7081064	7081950	+
NC_010443.5	7082097	7085551	+
NC_010443.5	7085712	7091591	+
NC_010443.5	7091771	7093462	+
NC_010443.5	7093612	7094712	+
NC_010443.5	7094807	7097917	+
NC_010443.5	7098039	7099876	+
NC_010443.5	7099952	7100528	+
NC_010443.5	7100670	7102796	+
NC_010443.5	7102904	7108363	+
NC_010443.5	7106836	7117528	-
NC_010443.5	7108510	7109116	+
NC_010443.5	7112148	7117528	-
NC_010443.5	7117629	7120660	-
NC_010443.5	7120774	7121721	-
NC_010443.5	7121831	7130416	-
NC_010443.5	7130632	7130750	-
NC_010443.5	7130849	7160498	-
NC_010443.5	7160617	7161459	-
NC_010443.5	7161629	7163660	-
NC_010443.5	7163816	7166144	-
NC_010443.5	7166249	7206882	-
NC_010443.5	7208141	7209064	+
NC_010443.5	7209205	7215043	+
NC_010443.5	7209205	7215944	+
NC_010443.5	7290263	7291902	+
NC_010443.5	7290263	7291929	+
NC_010443.5	7292034	7298621	+
NC_010443.5	7298777	7301038	+
NC_010443.5	7301208	7306569	+
NC_010443.5	7306685	7308293	+
NC_010443.5	7307192	7308476	-
NC_010443.5	7308401	7309874	+
NC_010443.5	7308951	7309500	-
NC_010443.5	7310090	7311178	+
NC_010443.5	7311288	7312167	+
NC_010443.5	7312281	7316278	+
NC_010443.5	7316379	7321788	+
NC_010443.5	7339632	7339746	+
NC_010443.5	7340881	7342539	-
NC_010443.5	7342640	7344412	-
NC_010443.5	7342640	7347311	-
NC_010443.5	7344526	7347311	-
NC_010443.5	7347421	7351124	-
NC_010443.5	7351340	7354890	-
NC_010443.5	7355001	7355237	-
NC_010443.5	7355353	7356234	-
NC_010443.5	7356404	7357360	-
NC_010443.5	7357516	7359014	-
NC_010443.5	7359119	7365013	-
NC_010443.5	7369892	7371042	-
NC_010443.5	7371113	7372067	-
NC_010443.5	7372218	7375883	-
NC_010443.5	7376071	7378334	-
NC_010443.5	7378523	7379090	-
NC_010443.5	7379238	7380001	-
NC_010443.5	7380117	7381307	-
NC_010443.5	7381445	7382164	-
NC_010443.5	7382400	7383622	-
NC_010443.5	7383770	7384053	-
NC_010443.5	7384262	7386166	-
NC_010443.5	7386329	7389021	-
NC_010443.5	7389172	7391063	-
NC_010443.5	7391283	7391793	-
NC_010443.5	7392051	7392375	-
NC_010443.5	7392496	7393235	-
NC_010443.5	7393363	7394693	-
NC_010443.5	7394885	7395905	-
NC_010443.5	7396043	7400285	-
NC_010443.5	7400384	7400633	-
NC_010443.5	7400765	7401785	-
NC_010443.5	7402002	7402446	-
NC_010443.5	7402535	7402773	-
NC_010443.5	7402950	7403027	-
NC_010443.5	7403172	7403728	-
NC_010443.5	7403900	7406083	-
NC_010443.5	7406280	7408089	-
NC_010443.5	7408192	7409168	-
NC_010443.5	7409271	7411507	-
NC_010443.5	7411688	7413087	-
NC_010443.5	7413257	7413685	-
NC_010443.5	7413802	7414413	-
NC_010443.5	7414592	7415039	-
NC_010443.5	7415188	7415778	-
NC_010443.5	7415917	7420395	-
NC_010443.5	7420540	7421863	-
NC_010443.5	7422005	7424285	-
NC_010443.5	7424451	7429735	-
NC_010443.5	7429840	7430656	-
NC_010443.5	7430823	7430976	-
NC_010443.5	7431140	7433588	-
NC_010443.5	7433695	7435775	-
NC_010443.5	7435906	7437106	-
NC_010443.5	7437240	7441990	-
NC_010443.5	7442090	7443938	-
NC_010443.5	7444064	7452879	-
NC_010443.5	7453020	7472243	-
NC_010443.5	7489235	7490491	-
NC_010443.5	7490789	7491528	-
NC_010443.5	7492235	7494732	-
NC_010443.5	7492235	7504116	-
NC_010443.5	7528874	7540414	-
NC_010443.5	7528874	7541779	-
NC_010443.5	7560480	7562098	-
NC_010443.5	7562198	7562307	-
NC_010443.5	7562484	7562791	-
NC_010443.5	7562892	7564449	-
NC_010443.5	7564493	7564667	-
NC_010443.5	7564493	7565055	-
NC_010443.5	7564722	7565055	-
NC_010443.5	7565121	7567047	-
NC_010443.5	7567104	7568955	-
NC_010443.5	7569042	7570616	-
NC_010443.5	7570687	7571193	-
NC_010443.5	7571338	7571485	-
NC_010443.5	7571563	7573232	-
NC_010443.5	7573334	7574879	-
NC_010443.5	7574969	7575119	-
NC_010443.5	7575244	7576012	-
NC_010443.5	7576053	7578241	-
NC_010443.5	7578316	7578607	-
NC_010443.5	7578666	7579007	-
NC_010443.5	7578666	7579064	-
NC_010443.5	7582127	7582905	-
NC_010443.5	7583138	7588690	-
NC_010443.5	7588878	7589176	-
NC_010443.5	7588878	7589911	-
NC_010443.5	7590389	7591546	+
NC_010443.5	7591633	7591842	+
NC_010443.5	7591972	7592914	+
NC_010443.5	7593013	7593400	+
NC_010443.5	7593512	7593806	+
NC_010443.5	7593989	7594611	+
NC_010443.5	7594739	7598205	+
NC_010443.5	7598382	7598842	+
NC_010443.5	7598967	7599265	+
NC_010443.5	7599459	7599609	+
NC_010443.5	7599774	7600412	+
NC_010443.5	7601124	7601768	-
NC_010443.5	7601880	7602887	-
NC_010443.5	7603043	7603698	-
NC_010443.5	7603822	7605073	-
NC_010443.5	7605218	7606204	-
NC_010443.5	7606323	7608264	-
NC_010443.5	7608447	7611850	-
NC_010443.5	7611986	7612699	-
NC_010443.5	7623839	7624771	-
NC_010443.5	7624927	7630016	-
NC_010443.5	7624927	7630577	-
NC_010443.5	7630361	7630577	-
NC_010443.5	7630757	7635185	-
NC_010443.5	7635314	7636588	-
NC_010443.5	7636648	7640069	-
NC_010443.5	7640126	7642841	-
NC_010443.5	7642880	7651106	-
NC_010443.5	7642880	7651409	-
NC_010443.5	7650644	7650768	+
NC_010443.5	7650935	7651034	+
NC_010443.5	7651208	7651280	+
NC_010443.5	7652092	7660507	+
NC_010443.5	7679694	7680047	+
NC_010443.5	7680251	7684075	+
NC_010443.5	7684193	7686760	+
NC_010443.5	7686941	7688734	+
NC_010443.5	8008110	8010482	-
NC_010443.5	8010606	8012061	-
NC_010443.5	8012224	8013016	-
NC_010443.5	8013047	8016402	-
NC_010443.5	8016483	8021460	-
NC_010443.5	8021570	8026796	-
NC_010443.5	8027028	8029024	-
NC_010443.5	8029184	8031193	-
NC_010443.5	8031263	8039460	-
NC_010443.5	8034236	8037822	-
NC_010443.5	8039545	8039546	-
NC_010443.5	8039677	8039678	-
NC_010443.5	8039727	8039727	-
NC_010443.5	8039892	8040954	-
NC_010443.5	8041067	8044474	-
NC_010443.5	8044576	8045542	-
NC_010443.5	8045805	8045806	-
NC_010443.5	8047786	8047787	-
NC_010443.5	8048187	8050068	-
NC_010443.5	8050258	8053180	-
NC_010443.5	8053289	8053997	-
NC_010443.5	8054186	8055372	-
NC_010443.5	8055491	8056965	-
NC_010443.5	8057065	8060533	-
NC_010443.5	8060741	8078507	-
NC_010443.5	8078577	8078980	-
NC_010443.5	8079068	8081390	-
NC_010443.5	8081586	8106623	-
NC_010443.5	8120659	8133579	-
NC_010443.5	8163414	8163959	+
NC_010443.5	8164131	8187956	+
NC_010443.5	8177109	8177302	-
NC_010443.5	8177548	8178052	-
NC_010443.5	8209409	8210008	+
NC_010443.5	8210094	8210180	+
NC_010443.5	8210235	8210540	+
NC_010443.5	8210608	8212222	+
NC_010443.5	8212390	8213047	+
NC_010443.5	8213210	8213695	+
NC_010443.5	8213806	8215203	+
NC_010443.5	8215400	8215952	+
NC_010443.5	8216068	8216704	+
NC_010443.5	8244411	8249317	+
NC_010443.5	8249406	8258342	+
NC_010443.5	8258485	8259793	+
NC_010443.5	8259940	8261199	+
NC_010443.5	8261404	8263145	+
NC_010443.5	8263309	8264854	+
NC_010443.5	8264942	8265352	+
NC_010443.5	8348406	8349251	+
NC_010443.5	8349323	8350126	+
NC_010443.5	8349323	8352968	+
NC_010443.5	8353140	8367292	+
NC_010443.5	8353140	8395765	+
NC_010443.5	8403530	8404486	+
NC_010443.5	8404573	8429563	+
NC_010443.5	8429648	8434506	+
NC_010443.5	8434603	8435442	+
NC_010443.5	8435718	8436292	+
NC_010443.5	8436377	8437040	+
NC_010443.5	8437188	8444129	+
NC_010443.5	8444227	8448683	+
NC_010443.5	8448848	8449050	+
NC_010443.5	8449182	8449791	+
NC_010443.5	8449953	8450208	+
NC_010443.5	8450302	8451465	+
NC_010443.5	8451715	8451806	+
NC_010443.5	8453618	8454594	-
NC_010443.5	8454801	8455790	-
NC_010443.5	8455897	8456806	-
NC_010443.5	8456912	8458931	-
NC_010443.5	8456912	8458941	-
NC_010443.5	8459113	8461006	-
NC_010443.5	8461094	8470839	+
NC_010443.5	8461110	8470806	-
NC_010443.5	8470986	8482246	-
NC_010443.5	8482379	8487559	-
NC_010443.5	8482382	8487559	-
NC_010443.5	8487685	8489781	-
NC_010443.5	8489861	8491391	-
NC_010443.5	8491462	8493332	-
NC_010443.5	8491465	8493332	-
NC_010443.5	8493385	8516751	-
NC_010443.5	8516817	8533191	-
NC_010443.5	8533411	8536271	-
NC_010443.5	8536884	8538383	-
NC_010443.5	8536884	8546406	-
NC_010443.5	8538496	8546406	-
NC_010443.5	8556141	8558748	+
NC_010443.5	8558791	8561662	+
