244824	100
1514133	1515013	1	3	0	1
1515201	1515299	1	1	4	1
1515456	1515992	1	2	1	1
1516059	1516257	1	3	1	1
1516327	1516854	1	1	1	1
1517030	1517609	1	2	0	1
1517898	1519440	1	2	0	1
1519521	1520104	1	3	1	1
1527669	1527929	2	1	1	2
1528086	1528410	2	3	1	2
1528606	1530120	2	0	1	2
1530273	1531346	2	2	0	2
1531521	1535189	2	1	6	2
1531521	1541404	2	1	2	2
1535328	1536755	2	2	1	2
1535328	1541404	2	3	2	2
1536831	1541404	2	0	2	2
1541473	1549434	2	1	0	2
1549472	1550979	2	0	2	2
1551069	1555114	2	1	1	2
1555216	1555836	2	0	0	2
1555979	1556111	2	0	1	2
1571417	1572196	2	0	2	2
1572282	1573823	2	1	2	2
1572282	1573997	2	1	2	2
1574269	1576844	2	0	2	2
1576974	1584178	2	1	1	2
1576980	1582149	2	0	1	2
1576980	1584178	2	0	1	2
1582183	1584178	2	0	1	2
1582186	1584178	2	0	1	2
1585127	1585827	2	0	3	2
1586008	1586303	2	1	2	2
1586396	1586976	2	0	0	2
1587172	1588146	2	0	0	2
1588266	1588644	2	1	2	2
1588719	1588880	2	1	1	2
1588947	1600085	2	1	2	2
1600173	1602649	2	1	1	2
1602754	1606213	2	1	2	2
1606413	1608253	2	1	1	2
1608398	1609719	2	1	3	2
1609986	1610326	2	0	2	2
1610422	1611007	2	0	0	2
1611154	1611853	2	0	2	2
1611154	1614001	2	0	3	2
1611875	1614001	2	1	5	2
1614208	1614320	2	0	1	2
1614383	1617343	2	0	3	2
1617463	1619968	2	1	2	2
1620039	1625111	2	0	1	2
1625375	1626216	2	0	5	2
1626312	1630288	2	0	2	2
1626312	1633212	2	0	3	2
1630334	1633212	2	1	5	2
1633381	1634702	2	1	2	2
1634815	1639164	2	2	1	2
1639323	1654690	2	2	1	2
1654852	1657901	2	0	0	2
1654852	1663596	2	0	2	2
1658063	1659533	2	1	3	2
1658066	1659533	2	0	2	2
1659647	1663596	2	0	2	2
1659650	1663596	2	0	2	2
1663793	1698342	2	1	2	2
1753961	1756031	1	2	2	1
1758543	1767664	1	3	1	1
1815168	1815829	2	2	0	2
1816809	1825437	1	0	1	1
1820338	1825437	1	2	1	1
1826684	1827767	1	2	3	1
1826684	1833987	1	4	2	1
1827823	1828025	1	2	1	1
1827823	1828169	1	2	0	1
1828292	1828387	1	2	1	1
1828454	1828700	1	1	1	1
1833130	1833987	1	3	2	1
1833130	1834288	1	4	2	1
1834094	1834288	1	6	3	1
1834419	1834666	1	4	0	1
1834419	1834742	1	4	0	1
1875227	1876994	1	3	0	1
1877110	1879471	1	1	2	1
1920837	1939605	1	1	0	1
1930170	1939605	1	3	0	1
1937852	1938455	1	0	1	1
1937852	1939605	1	0	0	1
1937986	1938455	1	0	1	1
1937986	1939605	1	0	0	1
1938031	1938455	1	1	1	1
1938031	1939605	1	1	0	1
1938530	1939173	1	2	0	1
1938530	1939605	1	3	0	1
1938541	1939605	1	0	0	1
1939227	1939605	1	2	0	1
1939736	1944518	1	3	0	1
1939736	1944523	1	4	0	1
1942377	1942818	1	1	0	1
1942377	1944518	1	1	0	1
1943590	1944518	3	4	0	1
1944701	1946262	1	1	4	1
1946493	1948388	1	2	1	1
1948515	1950089	1	1	1	1
1950305	1950778	1	1	0	1
1950915	1951359	1	1	0	1
1950915	1951383	1	1	0	1
1950915	1951843	1	1	0	1
1950915	1951921	1	1	1	1
1951577	1951921	1	1	1	1
1952054	1954060	1	1	0	1
1952054	1955813	1	1	0	1
1952054	1957441	1	1	0	1
1952054	1960888	1	1	1	1
1952054	1969764	1	1	1	1
1974784	1974785	0	0	0	1
1974972	1974972	0	1	1	1
1975402	1975403	0	2	0	1
1975483	1975483	0	0	1	1
1975654	1975814	1	0	0	1
1976058	1976059	0	0	0	1
1982262	1982745	2	0	0	2
1982439	1982745	2	1	0	2
1982779	1986350	2	1	4	2
1984690	1986350	2	1	2	2
1986453	1987269	2	0	3	2
1987371	1988821	2	0	1	2
1988901	1989347	2	0	2	2
1989504	1992317	2	0	4	2
1992528	1995991	2	0	1	2
1996113	1996231	2	1	1	2
1996113	1996392	2	1	2	2
1996113	1996416	2	1	2	2
2019725	2019813	2	1	1	2
2019918	2033986	2	0	3	2
2093923	2094001	2	0	0	2
2096006	2097580	2	0	2	2
2097678	2098659	2	0	3	2
2098700	2101546	2	1	2	2
2101616	2103121	2	2	2	2
2103235	2104931	2	1	1	2
2105156	2111125	2	1	3	2
2105156	2113532	2	1	3	2
2105156	2116389	2	1	2	2
2111186	2113532	2	0	2	2
2113614	2116389	2	1	2	2
2116528	2116966	2	0	1	2
2117056	2117531	2	1	1	2
2117587	2119949	2	0	2	2
2120004	2120656	2	1	3	2
2121101	2121900	1	2	2	1
2121979	2122317	1	1	0	1
2121979	2122331	1	1	0	1
2122508	2124956	1	5	2	1
2146922	2147152	1	1	1	1
2147318	2149551	1	2	0	1
2149613	2151806	1	0	1	1
2151863	2153171	3	1	2	1
2153230	2155844	1	2	1	1
2155919	2159163	1	1	1	1
2159278	2161089	1	2	0	1
2161136	2162924	1	3	0	1
2163000	2163682	1	1	1	1
2204034	2207819	1	2	1	1
2207880	2262100	1	2	1	1
2262152	2436563	1	2	1	1
2436681	2441931	1	2	3	1
2442014	2457744	1	2	0	1
2457826	2460604	1	1	0	1
2460685	2461654	1	2	2	1
2461762	2464307	1	0	0	1
2464346	2466668	1	2	0	1
2466812	2469877	1	1	0	1
2469949	2471567	1	0	0	1
2471657	2486443	1	1	2	1
2486509	2492454	1	0	0	1
2492558	2497078	1	3	0	1
2497210	2498649	1	5	0	1
2498776	2506523	1	2	0	1
2506614	2507248	1	0	2	1
2507407	2509096	0	1	0	1
2509260	2512507	1	2	2	1
2512585	2514524	1	1	0	1
2514601	2514602	0	1	2	1
2514642	2517939	1	2	1	1
2518078	2519629	1	2	1	1
2541699	2541908	1	3	1	1
2541699	2549196	1	2	0	1
2541699	2549229	1	2	1	1
2541913	2551156	3	1	0	1
2549201	2551156	1	1	0	1
2551254	2551895	1	1	0	1
2552029	2552362	1	0	1	1
2576954	2585687	1	2	2	1
2585775	2586618	1	0	1	1
2586702	2587776	1	3	0	1
2587859	2588777	1	0	0	1
2588814	2590419	1	1	0	1
2590479	2591683	1	1	3	1
2591714	2592991	1	1	1	1
2601329	2601426	1	2	1	1
2601535	2601593	0	0	1	1
2601959	2601960	0	0	0	1
2625660	2650817	1	1	0	1
2650875	2662308	1	2	1	1
2662384	2680798	1	1	0	1
2662384	2687370	1	1	1	1
2680902	2687370	1	3	1	1
2687455	2688438	1	2	1	1
2687455	2689889	1	2	0	1
2689999	2694450	1	2	0	1
2694512	2695384	1	1	0	1
2694512	2695419	1	1	0	1
2695620	2704143	1	0	1	1
2704259	2704960	1	1	1	1
2717370	2717859	1	3	1	1
2718125	2719098	1	3	0	1
2719234	2719952	1	2	0	1
2720015	2720134	1	2	0	1
2720197	2721787	1	0	1	1
2720197	2722990	1	0	0	1
2721962	2722990	1	0	0	1
2723121	2724701	1	3	0	1
2776995	2781854	2	2	3	2
2780327	2781854	2	0	3	2
2782082	2782487	2	1	2	2
2782604	2782724	2	2	0	2
2828404	3039634	1	1	1	1
3121132	3238762	1	0	2	1
3238892	3285107	1	2	0	1
3285137	3302130	1	1	0	1
3302252	3302751	1	1	0	1
3302802	3314470	1	0	0	1
3314612	3319772	1	1	1	1
3319929	3321369	1	2	2	1
3321421	3322207	1	4	5	1
3322267	3324411	1	0	0	1
3324464	3331634	1	1	0	1
3331778	3334389	1	2	0	1
3334483	3337269	1	3	1	1
3337457	3351464	1	0	0	1
3351608	3353938	1	0	2	1
3354023	3355457	1	1	0	1
3355609	3359193	1	2	0	1
3359350	3368365	1	2	0	1
3368539	3383385	1	3	0	1
3383463	3383464	0	0	1	1
3383497	3386466	1	2	1	1
3386548	3389638	1	3	0	1
3389728	3392539	1	3	1	1
3404021	3409180	1	0	0	1
3409854	3410671	1	3	1	1
3410795	3411624	1	2	1	1
3411685	3415154	1	2	0	1
3415280	3417466	1	2	0	1
3417526	3421497	3	4	0	1
3421677	3424189	1	2	0	1
3424244	3424835	1	0	0	1
3424898	3426723	1	0	1	1
3757015	3759790	1	1	0	1
3757667	3759790	1	2	0	1
3759902	3761136	1	2	1	1
4253312	4254049	1	4	0	1
4256777	4256908	1	0	0	1
4257171	4257407	1	2	2	1
4257481	4258071	1	2	1	1
4258194	4261713	1	1	1	1
4258194	4261839	1	1	0	1
4321192	4322914	1	2	0	1
4603970	4604206	2	1	2	2
4604295	4604409	2	1	2	2
4608016	4622900	2	1	2	2
4624388	4625296	2	1	3	2
4738547	4742477	2	0	2	2
4742553	4745306	2	2	3	2
4743339	4745292	2	5	0	2
4743339	4745306	2	3	4	2
4744599	4745306	2	0	3	2
4745583	4746967	2	0	0	2
4745604	4746967	2	0	0	2
4745607	4746967	2	0	0	2
4747056	4775753	2	1	0	2
4775898	4822370	2	1	2	2
4822488	4843271	2	0	0	2
4843415	4881814	2	0	2	2
4843415	4883098	2	0	2	2
4889587	4890123	1	2	0	1
4916813	4919370	1	4	0	1
4947537	4949688	1	2	0	1
4968385	5181122	2	0	1	2
5075411	5076794	1	2	1	1
5076935	5079225	1	0	1	1
5181273	5206928	2	0	0	2
5207101	5396370	2	3	2	2
5396506	5464742	2	2	0	2
5698673	5858868	1	3	0	1
5859098	5922519	1	1	0	1
5922642	6068630	1	3	1	1
6068715	6138010	1	0	1	1
6129493	6129823	1	2	1	1
6129999	6132236	1	2	0	1
6138127	6291151	1	3	1	1
6291289	6511280	1	1	0	1
6511343	6525101	1	4	0	1
6525252	6692613	1	1	0	1
6692698	6724331	1	3	1	1
6724450	6729732	1	1	3	1
6761757	6807713	1	2	2	1
6771996	6807713	1	2	3	1
6772564	6807713	1	2	2	1
6772688	6807713	1	1	2	1
6807979	6864825	1	0	0	1
6807979	6872711	1	0	1	1
6864996	6872711	1	1	1	1
6872874	6873186	1	0	0	1
6873341	6876094	1	3	0	1
6873341	6876128	1	2	0	1
6876198	6878281	1	2	1	1
6878358	6880545	1	2	1	1
6880745	6883017	1	1	0	1
6891771	6893109	2	5	2	2
6893290	6895015	2	0	2	2
6895123	6896012	2	0	2	2
6896136	6898047	2	1	2	2
6898208	6899086	2	1	0	2
6899204	6900698	2	0	2	2
6900770	6902047	2	1	1	2
6902240	6904726	2	0	1	2
6904808	6905473	2	0	1	2
6905575	6908551	2	1	3	2
6905575	6909503	2	1	3	2
6908699	6909503	2	0	3	2
6909601	6912966	2	0	1	2
6909601	6912978	2	0	3	2
6913046	6914022	2	0	1	2
6914102	6914304	2	2	2	2
6914439	6914921	2	0	2	2
6915084	6917399	2	0	2	2
6917550	6918809	2	3	3	2
6919077	6920968	2	3	2	2
6921053	6921139	2	1	2	2
6921240	6922949	2	1	2	2
6923067	6926583	2	0	1	2
6926742	6932376	2	2	1	2
6932524	6935647	2	0	4	2
6935891	6951210	2	0	2	2
6952575	6962802	2	0	2	2
6962994	6996624	2	1	2	2
6962994	7049429	2	1	2	2
7058832	7059610	2	0	2	2
7059728	7061098	2	1	1	2
7062508	7067124	1	2	2	1
7067261	7068603	1	5	1	1
7068711	7073510	1	0	0	1
7073626	7075216	1	0	3	1
7075357	7077131	1	2	0	1
7077253	7079656	1	0	0	1
7079776	7080899	1	0	0	1
7081063	7081949	1	0	0	1
7082096	7085550	1	1	0	1
7085711	7091590	1	0	0	1
7091770	7093461	1	2	0	1
7093611	7094711	1	0	0	1
7094806	7097916	1	1	0	1
7098038	7099875	1	2	3	1
7099951	7100527	1	0	2	1
7100669	7102795	1	3	0	1
7102903	7108362	1	2	1	1
7106835	7117527	2	1	2	2
7108509	7109115	1	3	1	1
7112147	7117527	2	0	2	2
7117628	7120659	2	3	1	2
7120773	7121720	2	0	1	2
7121830	7130415	2	1	2	2
7130631	7130749	2	2	1	2
7130848	7160497	2	0	2	2
7160616	7161458	2	1	1	2
7161628	7163659	2	0	1	2
7163815	7166143	2	3	2	2
7166248	7206881	2	0	2	2
7208140	7209063	1	2	0	1
7209204	7215042	1	2	0	1
7209204	7215943	1	2	0	1
7290261	7291900	0	1	0	1
7290262	7291928	1	2	0	1
7292033	7298620	1	3	2	1
7298776	7301037	1	0	0	1
7301207	7306568	1	1	2	1
7306684	7308292	1	4	0	1
7307191	7308475	2	1	2	2
7308400	7309873	1	1	2	1
7308950	7309499	2	2	2	2
7310089	7311177	1	1	0	1
7311287	7312166	1	4	1	1
7312280	7316277	1	1	0	1
7316378	7321787	1	2	0	1
7339631	7339745	1	2	0	1
7340880	7342538	2	1	2	2
7342639	7344411	2	0	1	2
7342639	7347310	2	0	2	2
7344525	7347310	2	1	8	2
7347420	7351123	2	0	1	2
7351339	7354889	2	2	1	2
7355000	7355236	2	0	2	2
7355352	7356233	2	2	1	2
7356403	7357359	2	0	0	2
7357515	7359013	2	2	2	2
7359118	7365012	2	0	2	2
7369891	7371041	2	2	2	2
7371112	7372066	2	1	1	2
7372217	7375882	2	1	0	2
7376070	7378333	2	0	2	2
7378522	7379089	2	1	0	2
7379237	7380000	2	2	4	2
7380116	7381306	2	2	1	2
7381444	7382163	2	2	0	2
7382399	7383621	2	0	0	2
7383769	7384052	2	0	5	2
7384261	7386165	2	4	2	2
7386328	7389020	2	1	1	2
7389171	7391062	2	1	0	2
7391282	7391792	2	4	2	2
7392050	7392374	2	1	1	2
7392495	7393234	2	1	1	2
7393362	7394692	2	0	0	2
7394884	7395904	2	0	3	2
7396042	7400284	2	0	0	2
7400383	7400632	2	0	1	2
7400764	7401784	2	1	3	2
7402001	7402445	2	1	4	2
7402534	7402772	2	1	1	2
7402949	7403026	2	1	1	2
7403171	7403727	2	0	1	2
7403899	7406082	2	1	2	2
7406279	7408088	2	0	1	2
7408191	7409167	2	1	3	2
7409270	7411506	2	0	1	2
7411687	7413086	2	1	3	2
7413256	7413684	2	0	3	2
7413801	7414412	2	1	2	2
7414591	7415038	4	0	2	2
7415187	7415777	2	1	2	2
7415916	7420394	2	4	3	2
7420539	7421862	2	0	1	2
7422004	7424284	2	0	3	2
7424450	7429734	2	2	3	2
7429839	7430655	2	2	1	2
7430822	7430975	2	0	2	2
7431139	7433587	2	1	2	2
7433694	7435774	2	1	3	2
7435905	7437105	2	0	2	2
7437239	7441989	2	2	2	2
7442089	7443937	2	1	1	2
7444063	7452878	2	1	1	2
7453019	7472242	2	0	2	2
7489234	7490490	2	0	1	2
7490788	7491527	2	1	2	2
7492234	7494731	2	0	2	2
7492234	7504115	2	0	2	2
7528873	7540413	2	0	0	2
7528873	7541778	2	0	4	2
7560479	7562097	2	0	0	2
7562197	7562306	2	0	0	2
7562483	7562790	2	0	0	2
7562891	7564448	2	0	1	2
7564492	7564666	2	0	3	2
7564492	7565054	2	0	1	2
7564721	7565054	2	0	1	2
7565120	7567046	2	0	2	2
7567103	7568954	2	1	2	2
7569041	7570615	2	0	4	2
7570686	7571192	2	0	2	2
7571337	7571484	2	4	1	2
7571562	7573231	2	1	1	2
7573333	7574878	2	0	2	2
7574968	7575118	2	0	2	2
7575243	7576011	2	6	0	2
7576052	7578240	2	1	1	2
7578315	7578606	2	0	3	2
7578665	7579006	2	2	1	2
7578665	7579063	2	2	1	2
7582126	7582904	2	0	1	2
7583137	7588689	2	1	2	2
7588877	7589175	2	1	1	2
7588877	7589910	2	1	2	2
7590388	7591545	1	1	0	1
7591632	7591841	1	0	1	1
7591971	7592913	1	1	2	1
7593012	7593399	1	0	1	1
7593511	7593805	1	0	0	1
7593988	7594610	1	1	1	1
7594738	7598204	1	2	1	1
7598381	7598841	1	2	0	1
7598966	7599264	1	0	0	1
7599458	7599608	1	1	1	1
7599773	7600411	1	1	1	1
7601123	7601767	2	2	2	2
7601879	7602886	2	2	0	2
7603042	7603697	2	1	3	2
7603821	7605072	2	3	2	2
7605217	7606203	2	0	5	2
7606322	7608263	2	1	2	2
7608446	7611849	2	2	4	2
7611985	7612698	2	1	3	2
7623838	7624770	2	0	1	2
7624926	7630015	2	0	2	2
7624926	7630576	2	0	2	2
7630360	7630576	2	0	2	2
7630756	7635184	2	0	0	2
7635313	7636587	2	0	0	2
7636647	7640068	2	2	2	2
7640125	7642840	2	3	2	2
7642879	7651105	2	1	2	2
7642879	7651408	2	1	1	2
7650643	7650767	1	0	0	1
7650934	7651033	1	0	1	1
7651207	7651279	3	0	1	1
7652091	7660506	1	0	0	1
7679693	7680046	1	3	0	1
7680250	7684074	1	1	2	1
7684192	7686759	1	2	1	1
7686940	7688733	1	6	3	1
8008109	8010481	2	1	2	2
8010605	8012060	2	0	2	2
8012223	8013015	2	1	2	2
8013046	8016401	2	0	3	2
8016482	8021459	2	3	2	2
8021569	8026795	2	2	3	2
8027027	8029023	2	0	1	2
8029183	8031192	2	0	2	2
8031262	8039459	2	0	2	2
8034235	8037821	2	2	0	2
8039544	8039545	0	0	0	2
8039674	8039675	0	2	1	2
8039725	8039725	0	1	2	2
8039891	8040953	2	0	1	2
8041066	8044473	2	2	1	2
8044575	8045541	2	2	2	2
8045804	8045805	0	0	0	2
8047784	8047785	0	1	0	2
8048186	8050067	2	2	0	2
8050257	8053179	2	0	2	2
8053288	8053996	2	0	1	2
8054185	8055371	2	0	5	2
8055490	8056964	2	0	3	2
8057064	8060532	2	0	1	2
8060740	8078506	2	0	2	2
8078576	8078979	2	1	1	2
8079067	8081389	2	0	1	2
8081585	8106622	2	0	2	2
8120658	8133578	2	0	0	2
8163413	8163958	1	2	1	1
8164130	8187955	1	2	1	1
8177108	8177301	2	0	2	2
8177547	8178051	2	0	2	2
8209408	8210007	1	1	0	1
8210093	8210179	1	0	0	1
8210234	8210539	1	2	1	1
8210607	8212221	1	1	0	1
8212389	8213046	1	2	1	1
8213209	8213694	1	2	1	1
8213805	8215202	1	0	1	1
8215399	8215951	1	2	3	1
8216067	8216703	1	3	0	1
8244410	8249316	1	0	0	1
8249405	8258341	1	1	0	1
8258484	8259792	1	2	0	1
8259939	8261198	1	2	0	1
8261403	8263144	1	0	1	1
8263308	8264853	1	2	0	1
8264941	8265351	1	0	0	1
8348405	8349250	1	3	1	1
8349322	8350125	1	2	0	1
8349322	8352967	1	2	3	1
8353139	8367291	1	2	0	1
8353139	8395764	1	2	2	1
8403529	8404485	1	1	2	1
8404572	8429562	1	0	0	1
8429647	8434505	1	3	2	1
8434602	8435441	1	2	2	1
8435717	8436291	1	2	0	1
8436376	8437039	1	0	0	1
8437187	8444128	1	0	2	1
8444226	8448682	1	0	1	1
8448847	8449049	1	1	1	1
8449181	8449790	1	2	0	1
8449952	8450207	1	1	1	1
8450301	8451464	1	1	1	1
8451714	8451805	1	1	0	1
8453617	8454593	2	0	0	2
8454800	8455789	2	0	1	2
8455896	8456805	2	1	2	2
8456911	8458930	2	1	1	2
8456911	8458940	2	1	2	2
8459112	8461005	2	0	2	2
8461093	8470838	1	2	1	1
8461109	8470805	2	3	0	2
8470985	8482245	2	1	0	2
8482378	8487558	2	2	1	2
8482381	8487558	2	0	1	2
8487684	8489780	2	0	0	2
8489860	8491390	2	0	1	2
8491461	8493331	2	0	2	2
8491464	8493331	2	0	2	2
8493384	8516750	2	1	2	2
8516816	8533190	2	0	3	2
8533410	8536270	2	1	1	2
8536883	8538382	2	2	1	2
8536883	8546405	2	2	2	2
8538495	8546405	2	1	2	2
8556140	8558747	1	2	0	1
8558790	8561661	1	2	1	1
8561786	8562117	1	1	0	1
8562196	8562474	1	1	1	1
8566829	8567228	2	1	1	2
8567296	8568153	2	0	1	2
8568244	8569147	6	0	0	2
8569231	8571443	2	0	2	2
8571496	8572071	2	0	2	2
8572175	8574422	2	1	3	2
8574481	8574706	2	0	0	2
8574799	8575031	2	1	3	2
8575163	8575641	2	0	1	2
8575742	8576773	2	0	0	2
8576855	8586431	2	0	0	2
8586473	8586474	0	0	0	2
8586542	8589929	2	0	2	2
8590052	8592287	2	0	2	2
8592379	8594461	2	0	2	2
8594518	8597955	2	1	2	2
8598060	8635293	2	1	4	2
8635536	8635536	0	1	1	2
8635729	8635825	2	1	2	2
8635870	8638591	2	1	3	2
8638663	8640846	2	0	2	2
8640956	8642281	2	0	4	2
8655566	8656736	2	2	3	2
8658319	8658320	0	1	0	2
8658781	8658782	0	0	0	2
8659203	8661515	2	0	3	2
8661660	8665555	2	0	4	2
8665650	8666463	2	0	3	2
8666609	8669578	2	1	2	2
8669724	8679439	2	0	3	2
8679675	8680803	2	0	2	2
8681029	8692072	2	0	4	2
8692240	8696307	2	0	2	2
8696443	8698559	2	0	2	2
8698741	8729490	2	2	3	2
8729653	8738040	2	7	2	2
8738170	8822875	2	3	2	2
8825081	8891466	2	0	2	2
8928818	8933754	2	0	1	2
8933828	8934673	2	1	0	2
8933828	8934937	2	1	2	2
8935179	8949347	1	2	0	1
8935197	8949347	1	1	0	1
8935217	8949347	1	2	0	1
8935371	8949347	1	2	0	1
8941181	8949347	1	2	0	1
8949446	8952064	1	0	1	1
8952102	8954953	1	1	1	1
8955091	8958081	1	1	1	1
8958172	8959765	1	1	0	1
8959898	8962417	1	1	0	1
8962540	8964035	1	0	1	1
8964165	8975154	1	2	1	1
8975269	8977545	1	2	0	1
8975269	8991772	1	2	1	1
8977709	8991772	1	3	1	1
8991924	8993128	1	2	0	1
8993271	8994212	1	2	0	1
8994308	8995819	1	2	0	1
8995918	8997081	1	2	2	1
8997265	8998330	1	1	0	1
8998475	9000090	1	3	0	1
8998575	8999140	2	0	2	2
8999285	9000181	2	0	2	2
9003215	9005662	2	1	2	2
9017339	9017339	0	1	1	2
9017586	9019116	2	0	2	2
9019269	9021047	2	1	2	2
9021157	9022901	2	0	0	2
9023015	9024719	2	0	0	2
9024855	9026687	2	0	2	2
9026862	9027585	2	1	2	2
9027755	9028309	2	4	2	2
9028389	9028487	2	1	3	2
9028707	9032774	2	0	3	2
9032893	9034250	2	0	2	2
9034408	9036483	2	0	0	2
9036643	9038439	2	1	1	2
9038633	9040278	2	1	3	2
9040420	9041102	2	0	4	2
9041185	9041996	2	0	1	2
9042189	9045148	2	0	1	2
9045315	9045397	2	2	2	2
9045548	9046246	2	3	2	2
9046329	9047804	2	0	1	2
9047978	9050500	2	0	2	2
9050598	9053634	2	1	3	2
9053697	9060508	2	2	2	2
9060593	9069028	2	0	4	2
9069255	9073843	2	1	1	2
9074115	9082919	2	3	1	2
9083007	9108798	2	0	1	2
9109860	9109970	1	5	4	1
9122057	9123140	2	0	0	2
9123226	9126134	2	0	1	2
9131893	9133118	2	0	1	2
9133211	9135288	2	0	2	2
